region_id;iso_smaf;gr_age;hrs_inf
1;1;1;.8114286
1;1;2;.8114286
1;1;3;9.637143
1;2;1;1.349286
1;2;2;1.349286
1;2;3;16.956
1;3;1;3.940333
1;3;2;3.940333
1;3;3;5.974965
1;4;1;2.54925
1;4;2;2.54925
1;4;3;24.75944
1;5;1;7.921341
1;5;2;7.921341
1;5;3;6.552409
1;6;1;5.538136
1;6;2;5.538136
1;6;3;10.12894
1;7;1;4.757138
1;7;2;4.757138
1;7;3;7.215913
1;8;1;4.434858
1;8;2;4.434858
1;8;3;8.017573
1;9;1;8.76772
1;9;2;8.76772
1;9;3;14.09704
1;10;1;5.777639
1;10;2;5.777639
1;10;3;6.86709
1;11;1;4.723298
1;11;2;4.723298
1;11;3;8.477737
1;12;1;4.947169
1;12;2;4.947169
1;12;3;8.00116
1;13;1;9.281109
1;13;2;9.281109
1;13;3;9.78751
1;14;1;4.912293
1;14;2;4.912293
1;14;3;13.60281
2;1;1;6.96
2;1;2;6.96
2;1;3;11.38798
2;2;1;4.758
2;2;2;4.758
2;2;3;16.12889
2;3;1;5.8375
2;3;2;5.8375
2;3;3;9.48058
2;4;1;16.09419
2;4;2;16.09419
2;4;3;18.73622
2;5;1;5.838826
2;5;2;5.838826
2;5;3;7.855733
2;6;1;7.754722
2;6;2;7.754722
2;6;3;12.30286
2;7;1;5.509257
2;7;2;5.509257
2;7;3;8.951694
2;8;1;11.58877
2;8;2;11.58877
2;8;3;11.96176
2;9;1;17.28786
2;9;2;17.28786
2;9;3;14.39307
2;10;1;4.120513
2;10;2;4.120513
2;10;3;8.625143
2;11;1;4.884286
2;11;2;4.884286
2;11;3;14.2512
2;12;1;4.730935
2;12;2;4.730935
2;12;3;11.06914
2;13;1;12.201
2;13;2;12.201
2;13;3;18.20971
2;14;1;4.31325
2;14;2;4.31325
2;14;3;7.478836
3;1;1;.9670588
3;1;2;.9670588
3;1;3;20.23568
3;2;1;1.112308
3;2;2;1.112308
3;2;3;2.365454
3;3;1;9.319127
3;3;2;9.319127
3;3;3;17.38086
3;4;1;6.577179
3;4;2;6.577179
3;4;3;23.55429
3;5;1;7.952614
3;5;2;7.952614
3;5;3;15.32394
3;6;1;19.48947
3;6;2;19.48947
3;6;3;29.89912
3;7;1;7.865505
3;7;2;7.865505
3;7;3;21.54324
3;8;1;15.68603
3;8;2;15.68603
3;8;3;21.24472
3;9;1;22.86801
3;9;2;22.86801
3;9;3;37.16325
3;10;1;3.553843
3;10;2;3.553843
3;10;3;11.05977
3;11;1;3.560368
3;11;2;3.560368
3;11;3;12.52532
3;12;1;5.467238
3;12;2;5.467238
3;12;3;22.70893
3;13;1;8.449035
3;13;2;8.449035
3;13;3;18.33838
3;14;1;2.126527
3;14;2;2.126527
3;14;3;12.6179
4;1;1;5.138333
4;1;2;5.138333
4;1;3;8.150035
4;2;1;4.722353
4;2;2;4.722353
4;2;3;5.356079
4;3;1;7.773974
4;3;2;7.773974
4;3;3;6.049769
4;4;1;21.8056
4;4;2;21.8056
4;4;3;10.67735
4;5;1;4.882179
4;5;2;4.882179
4;5;3;9.93729
4;6;1;10.24331
4;6;2;10.24331
4;6;3;16.0419
4;7;1;5.324313
4;7;2;5.324313
4;7;3;8.4997
4;8;1;9.19415
4;8;2;9.19415
4;8;3;11.47329
4;9;1;18.56945
4;9;2;18.56945
4;9;3;18.64753
4;10;1;3.023049
4;10;2;3.023049
4;10;3;7.647385
4;11;1;7.027734
4;11;2;7.027734
4;11;3;11.31688
4;12;1;6.762357
4;12;2;6.762357
4;12;3;8.445583
4;13;1;4.482587
4;13;2;4.482587
4;13;3;7.124123
4;14;1;4.21604
4;14;2;4.21604
4;14;3;6.657845
5;1;1;5.138333
5;1;2;5.138333
5;1;3;8.150035
5;2;1;4.722353
5;2;2;4.722353
5;2;3;5.356079
5;3;1;7.773974
5;3;2;7.773974
5;3;3;6.049769
5;4;1;21.8056
5;4;2;21.8056
5;4;3;10.67735
5;5;1;4.882179
5;5;2;4.882179
5;5;3;9.93729
5;6;1;10.24331
5;6;2;10.24331
5;6;3;16.0419
5;7;1;5.324313
5;7;2;5.324313
5;7;3;8.4997
5;8;1;9.19415
5;8;2;9.19415
5;8;3;11.47329
5;9;1;18.56945
5;9;2;18.56945
5;9;3;18.64753
5;10;1;3.023049
5;10;2;3.023049
5;10;3;7.647385
5;11;1;7.027734
5;11;2;7.027734
5;11;3;11.31688
5;12;1;6.762357
5;12;2;6.762357
5;12;3;8.445583
5;13;1;4.482587
5;13;2;4.482587
5;13;3;7.124123
5;14;1;4.21604
5;14;2;4.21604
5;14;3;6.657845
6;1;1;2.115769
6;1;2;2.115769
6;1;3;7.044762
6;2;1;.1475
6;2;2;.1475
6;2;3;3.0852
6;3;1;4.414979
6;3;2;4.414979
6;3;3;14.46855
6;4;1;5.7125
6;4;2;5.7125
6;4;3;5.569534
6;5;1;4.312698
6;5;2;4.312698
6;5;3;4.108156
6;6;1;2.568517
6;6;2;2.568517
6;6;3;7.642836
6;7;1;2.81226
6;7;2;2.81226
6;7;3;4.038437
6;8;1;6.856756
6;8;2;6.856756
6;8;3;4.987178
6;9;1;4.34963
6;9;2;4.34963
6;9;3;5.271239
6;10;1;8.432605
6;10;2;8.432605
6;10;3;4.081292
6;11;1;3.169412
6;11;2;3.169412
6;11;3;7.318301
6;12;1;1.881338
6;12;2;1.881338
6;12;3;4.567936
6;13;1;4.84
6;13;2;4.84
6;13;3;7.518246
6;14;1;3.391577
6;14;2;3.391577
6;14;3;5.090328
7;1;1;5.138333
7;1;2;5.138333
7;1;3;8.150035
7;2;1;4.722353
7;2;2;4.722353
7;2;3;5.356079
7;3;1;7.773974
7;3;2;7.773974
7;3;3;6.049769
7;4;1;21.8056
7;4;2;21.8056
7;4;3;10.67735
7;5;1;4.882179
7;5;2;4.882179
7;5;3;9.93729
7;6;1;10.24331
7;6;2;10.24331
7;6;3;16.0419
7;7;1;5.324313
7;7;2;5.324313
7;7;3;8.4997
7;8;1;9.19415
7;8;2;9.19415
7;8;3;11.47329
7;9;1;18.56945
7;9;2;18.56945
7;9;3;18.64753
7;10;1;3.023049
7;10;2;3.023049
7;10;3;7.647385
7;11;1;7.027734
7;11;2;7.027734
7;11;3;11.31688
7;12;1;6.762357
7;12;2;6.762357
7;12;3;8.445583
7;13;1;4.482587
7;13;2;4.482587
7;13;3;7.124123
7;14;1;4.21604
7;14;2;4.21604
7;14;3;6.657845
8;1;1;6.96
8;1;2;6.96
8;1;3;11.38798
8;2;1;4.758
8;2;2;4.758
8;2;3;16.12889
8;3;1;5.8375
8;3;2;5.8375
8;3;3;9.48058
8;4;1;16.09419
8;4;2;16.09419
8;4;3;18.73622
8;5;1;5.838826
8;5;2;5.838826
8;5;3;7.855733
8;6;1;7.754722
8;6;2;7.754722
8;6;3;12.30286
8;7;1;5.509257
8;7;2;5.509257
8;7;3;8.951694
8;8;1;11.58877
8;8;2;11.58877
8;8;3;11.96176
8;9;1;17.28786
8;9;2;17.28786
8;9;3;14.39307
8;10;1;4.120513
8;10;2;4.120513
8;10;3;8.625143
8;11;1;4.884286
8;11;2;4.884286
8;11;3;14.2512
8;12;1;4.730935
8;12;2;4.730935
8;12;3;11.06914
8;13;1;12.201
8;13;2;12.201
8;13;3;18.20971
8;14;1;4.31325
8;14;2;4.31325
8;14;3;7.478836
9;1;1;6.96
9;1;2;6.96
9;1;3;11.38798
9;2;1;4.758
9;2;2;4.758
9;2;3;16.12889
9;3;1;5.8375
9;3;2;5.8375
9;3;3;9.48058
9;4;1;16.09419
9;4;2;16.09419
9;4;3;18.73622
9;5;1;5.838826
9;5;2;5.838826
9;5;3;7.855733
9;6;1;7.754722
9;6;2;7.754722
9;6;3;12.30286
9;7;1;5.509257
9;7;2;5.509257
9;7;3;8.951694
9;8;1;11.58877
9;8;2;11.58877
9;8;3;11.96176
9;9;1;17.28786
9;9;2;17.28786
9;9;3;14.39307
9;10;1;4.120513
9;10;2;4.120513
9;10;3;8.625143
9;11;1;4.884286
9;11;2;4.884286
9;11;3;14.2512
9;12;1;4.730935
9;12;2;4.730935
9;12;3;11.06914
9;13;1;12.201
9;13;2;12.201
9;13;3;18.20971
9;14;1;4.31325
9;14;2;4.31325
9;14;3;7.478836
10;1;1;6.96
10;1;2;6.96
10;1;3;11.38798
10;2;1;4.758
10;2;2;4.758
10;2;3;16.12889
10;3;1;5.8375
10;3;2;5.8375
10;3;3;9.48058
10;4;1;16.09419
10;4;2;16.09419
10;4;3;18.73622
10;5;1;5.838826
10;5;2;5.838826
10;5;3;7.855733
10;6;1;7.754722
10;6;2;7.754722
10;6;3;12.30286
10;7;1;5.509257
10;7;2;5.509257
10;7;3;8.951694
10;8;1;11.58877
10;8;2;11.58877
10;8;3;11.96176
10;9;1;17.28786
10;9;2;17.28786
10;9;3;14.39307
10;10;1;4.120513
10;10;2;4.120513
10;10;3;8.625143
10;11;1;4.884286
10;11;2;4.884286
10;11;3;14.2512
10;12;1;4.730935
10;12;2;4.730935
10;12;3;11.06914
10;13;1;12.201
10;13;2;12.201
10;13;3;18.20971
10;14;1;4.31325
10;14;2;4.31325
10;14;3;7.478836
11;1;1;.8114286
11;1;2;.8114286
11;1;3;9.637143
11;2;1;1.349286
11;2;2;1.349286
11;2;3;16.956
11;3;1;3.940333
11;3;2;3.940333
11;3;3;5.974965
11;4;1;2.54925
11;4;2;2.54925
11;4;3;24.75944
11;5;1;7.921341
11;5;2;7.921341
11;5;3;6.552409
11;6;1;5.538136
11;6;2;5.538136
11;6;3;10.12894
11;7;1;4.757138
11;7;2;4.757138
11;7;3;7.215913
11;8;1;4.434858
11;8;2;4.434858
11;8;3;8.017573
11;9;1;8.76772
11;9;2;8.76772
11;9;3;14.09704
11;10;1;5.777639
11;10;2;5.777639
11;10;3;6.86709
11;11;1;4.723298
11;11;2;4.723298
11;11;3;8.477737
11;12;1;4.947169
11;12;2;4.947169
11;12;3;8.00116
11;13;1;9.281109
11;13;2;9.281109
11;13;3;9.78751
11;14;1;4.912293
11;14;2;4.912293
11;14;3;13.60281
12;1;1;.8114286
12;1;2;.8114286
12;1;3;9.637143
12;2;1;1.349286
12;2;2;1.349286
12;2;3;16.956
12;3;1;3.940333
12;3;2;3.940333
12;3;3;5.974965
12;4;1;2.54925
12;4;2;2.54925
12;4;3;24.75944
12;5;1;7.921341
12;5;2;7.921341
12;5;3;6.552409
12;6;1;5.538136
12;6;2;5.538136
12;6;3;10.12894
12;7;1;4.757138
12;7;2;4.757138
12;7;3;7.215913
12;8;1;4.434858
12;8;2;4.434858
12;8;3;8.017573
12;9;1;8.76772
12;9;2;8.76772
12;9;3;14.09704
12;10;1;5.777639
12;10;2;5.777639
12;10;3;6.86709
12;11;1;4.723298
12;11;2;4.723298
12;11;3;8.477737
12;12;1;4.947169
12;12;2;4.947169
12;12;3;8.00116
12;13;1;9.281109
12;13;2;9.281109
12;13;3;9.78751
12;14;1;4.912293
12;14;2;4.912293
12;14;3;13.60281
13;1;1;5.671266
13;1;2;5.671266
13;1;3;20.96462
13;2;1;11.67818
13;2;2;11.67818
13;2;3;9.923158
13;3;1;13.83869
13;3;2;13.83869
13;3;3;14.47883
13;4;1;15.04764
13;4;2;15.04764
13;4;3;28.07872
13;5;1;9.540572
13;5;2;9.540572
13;5;3;10.16866
13;6;1;14.41452
13;6;2;14.41452
13;6;3;17.64653
13;7;1;7.296983
13;7;2;7.296983
13;7;3;12.7603
13;8;1;10.46291
13;8;2;10.46291
13;8;3;13.16678
13;9;1;19.83354
13;9;2;19.83354
13;9;3;23.08801
13;10;1;5.073258
13;10;2;5.073258
13;10;3;11.43942
13;11;1;7.609587
13;11;2;7.609587
13;11;3;15.78849
13;12;1;4.96405
13;12;2;4.96405
13;12;3;13.21135
13;13;1;9.836128
13;13;2;9.836128
13;13;3;17.86445
13;14;1;6.541622
13;14;2;6.541622
13;14;3;21.584
14;1;1;5.671266
14;1;2;5.671266
14;1;3;20.96462
14;2;1;11.67818
14;2;2;11.67818
14;2;3;9.923158
14;3;1;13.83869
14;3;2;13.83869
14;3;3;14.47883
14;4;1;15.04764
14;4;2;15.04764
14;4;3;28.07872
14;5;1;9.540572
14;5;2;9.540572
14;5;3;10.16866
14;6;1;14.41452
14;6;2;14.41452
14;6;3;17.64653
14;7;1;7.296983
14;7;2;7.296983
14;7;3;12.7603
14;8;1;10.46291
14;8;2;10.46291
14;8;3;13.16678
14;9;1;19.83354
14;9;2;19.83354
14;9;3;23.08801
14;10;1;5.073258
14;10;2;5.073258
14;10;3;11.43942
14;11;1;7.609587
14;11;2;7.609587
14;11;3;15.78849
14;12;1;4.96405
14;12;2;4.96405
14;12;3;13.21135
14;13;1;9.836128
14;13;2;9.836128
14;13;3;17.86445
14;14;1;6.541622
14;14;2;6.541622
14;14;3;21.584
15;1;1;5.671266
15;1;2;5.671266
15;1;3;20.96462
15;2;1;11.67818
15;2;2;11.67818
15;2;3;9.923158
15;3;1;13.83869
15;3;2;13.83869
15;3;3;14.47883
15;4;1;15.04764
15;4;2;15.04764
15;4;3;28.07872
15;5;1;9.540572
15;5;2;9.540572
15;5;3;10.16866
15;6;1;14.41452
15;6;2;14.41452
15;6;3;17.64653
15;7;1;7.296983
15;7;2;7.296983
15;7;3;12.7603
15;8;1;10.46291
15;8;2;10.46291
15;8;3;13.16678
15;9;1;19.83354
15;9;2;19.83354
15;9;3;23.08801
15;10;1;5.073258
15;10;2;5.073258
15;10;3;11.43942
15;11;1;7.609587
15;11;2;7.609587
15;11;3;15.78849
15;12;1;4.96405
15;12;2;4.96405
15;12;3;13.21135
15;13;1;9.836128
15;13;2;9.836128
15;13;3;17.86445
15;14;1;6.541622
15;14;2;6.541622
15;14;3;21.584
16;1;1;5.671266
16;1;2;5.671266
16;1;3;20.96462
16;2;1;11.67818
16;2;2;11.67818
16;2;3;9.923158
16;3;1;13.83869
16;3;2;13.83869
16;3;3;14.47883
16;4;1;15.04764
16;4;2;15.04764
16;4;3;28.07872
16;5;1;9.540572
16;5;2;9.540572
16;5;3;10.16866
16;6;1;14.41452
16;6;2;14.41452
16;6;3;17.64653
16;7;1;7.296983
16;7;2;7.296983
16;7;3;12.7603
16;8;1;10.46291
16;8;2;10.46291
16;8;3;13.16678
16;9;1;19.83354
16;9;2;19.83354
16;9;3;23.08801
16;10;1;5.073258
16;10;2;5.073258
16;10;3;11.43942
16;11;1;7.609587
16;11;2;7.609587
16;11;3;15.78849
16;12;1;4.96405
16;12;2;4.96405
16;12;3;13.21135
16;13;1;9.836128
16;13;2;9.836128
16;13;3;17.86445
16;14;1;6.541622
16;14;2;6.541622
16;14;3;21.584
17;1;1;6.96
17;1;2;6.96
17;1;3;11.38798
17;2;1;4.758
17;2;2;4.758
17;2;3;16.12889
17;3;1;5.8375
17;3;2;5.8375
17;3;3;9.48058
17;4;1;16.09419
17;4;2;16.09419
17;4;3;18.73622
17;5;1;5.838826
17;5;2;5.838826
17;5;3;7.855733
17;6;1;7.754722
17;6;2;7.754722
17;6;3;12.30286
17;7;1;5.509257
17;7;2;5.509257
17;7;3;8.951694
17;8;1;11.58877
17;8;2;11.58877
17;8;3;11.96176
17;9;1;17.28786
17;9;2;17.28786
17;9;3;14.39307
17;10;1;4.120513
17;10;2;4.120513
17;10;3;8.625143
17;11;1;4.884286
17;11;2;4.884286
17;11;3;14.2512
17;12;1;4.730935
17;12;2;4.730935
17;12;3;11.06914
17;13;1;12.201
17;13;2;12.201
17;13;3;18.20971
17;14;1;4.31325
17;14;2;4.31325
17;14;3;7.478836
18;1;1;6.96
18;1;2;6.96
18;1;3;11.38798
18;2;1;4.758
18;2;2;4.758
18;2;3;16.12889
18;3;1;5.8375
18;3;2;5.8375
18;3;3;9.48058
18;4;1;16.09419
18;4;2;16.09419
18;4;3;18.73622
18;5;1;5.838826
18;5;2;5.838826
18;5;3;7.855733
18;6;1;7.754722
18;6;2;7.754722
18;6;3;12.30286
18;7;1;5.509257
18;7;2;5.509257
18;7;3;8.951694
18;8;1;11.58877
18;8;2;11.58877
18;8;3;11.96176
18;9;1;17.28786
18;9;2;17.28786
18;9;3;14.39307
18;10;1;4.120513
18;10;2;4.120513
18;10;3;8.625143
18;11;1;4.884286
18;11;2;4.884286
18;11;3;14.2512
18;12;1;4.730935
18;12;2;4.730935
18;12;3;11.06914
18;13;1;12.201
18;13;2;12.201
18;13;3;18.20971
18;14;1;4.31325
18;14;2;4.31325
18;14;3;7.478836
