region_id;iso_smaf;gr_age;hrs_inf;hrs_avq
1;1;2;5.917261;51.26933
1;2;2;8.732537;44.71429
1;3;2;10.544;140.5668
1;4;2;13.94747;245.8538
1;5;2;8.070589;151.9392
1;6;2;12.37054;171.7814
1;7;2;6.997666;152.5339
1;8;2;11.08161;194.8294
1;9;2;19.07241;114.4371
1;10;2;5.661912;23.89741
1;11;2;6.351679;18.77182
1;12;2;5.944445;120.4916
1;13;2;7.859375;181.2581
1;14;2;6.692224;225.1319
1;1;3;36.20681;408.0592
1;2;3;24.72631;30.56
1;3;3;15.17008;331.3736
1;4;3;27.35758;205.7631
1;5;3;13.29239;246.8712
1;6;3;18.81335;316.1355
1;7;3;14.37191;176.1956
1;8;3;13.84422;179.0959
1;9;3;22.68123;201.582
1;10;3;11.58138;200.5288
1;11;3;14.9482;243.7915
1;12;3;12.90635;275.0789
1;13;3;17.7773;604.2625
1;14;3;13.76215;323.7496
1;1;1;5.917261;51.26933
1;2;1;8.732537;44.71429
1;3;1;10.544;140.5668
1;4;1;13.94747;245.8538
1;5;1;8.070589;151.9392
1;6;1;12.37054;171.7814
1;7;1;6.997666;152.5339
1;8;1;11.08161;194.8294
1;9;1;19.07241;114.4371
1;10;1;5.661912;23.89741
1;11;1;6.351679;18.77182
1;12;1;5.944445;120.4916
1;13;1;7.859375;181.2581
1;14;1;6.692224;225.1319
2;1;2;5.917261;51.26933
2;2;2;8.732537;44.71429
2;3;2;10.544;140.5668
2;4;2;13.94747;245.8538
2;5;2;8.070589;151.9392
2;6;2;12.37054;171.7814
2;7;2;6.997666;152.5339
2;8;2;11.08161;194.8294
2;9;2;19.07241;114.4371
2;10;2;5.661912;23.89741
2;11;2;6.351679;18.77182
2;12;2;5.944445;120.4916
2;13;2;7.859375;181.2581
2;14;2;6.692224;225.1319
2;1;3;36.20681;408.0592
2;2;3;24.72631;30.56
2;3;3;15.17008;331.3736
2;4;3;27.35758;205.7631
2;5;3;13.29239;246.8712
2;6;3;18.81335;316.1355
2;7;3;14.37191;176.1956
2;8;3;13.84422;179.0959
2;9;3;22.68123;201.582
2;10;3;11.58138;200.5288
2;11;3;14.9482;243.7915
2;12;3;12.90635;275.0789
2;13;3;17.7773;604.2625
2;14;3;13.76215;323.7496
2;1;1;5.917261;51.26933
2;2;1;8.732537;44.71429
2;3;1;10.544;140.5668
2;4;1;13.94747;245.8538
2;5;1;8.070589;151.9392
2;6;1;12.37054;171.7814
2;7;1;6.997666;152.5339
2;8;1;11.08161;194.8294
2;9;1;19.07241;114.4371
2;10;1;5.661912;23.89741
2;11;1;6.351679;18.77182
2;12;1;5.944445;120.4916
2;13;1;7.859375;181.2581
2;14;1;6.692224;225.1319
3;1;2;5.917261;51.26933
3;2;2;8.732537;44.71429
3;3;2;10.544;140.5668
3;4;2;13.94747;245.8538
3;5;2;8.070589;151.9392
3;6;2;12.37054;171.7814
3;7;2;6.997666;152.5339
3;8;2;11.08161;194.8294
3;9;2;19.07241;114.4371
3;10;2;5.661912;23.89741
3;11;2;6.351679;18.77182
3;12;2;5.944445;120.4916
3;13;2;7.859375;181.2581
3;14;2;6.692224;225.1319
3;1;3;36.20681;408.0592
3;2;3;24.72631;30.56
3;3;3;15.17008;331.3736
3;4;3;27.35758;205.7631
3;5;3;13.29239;246.8712
3;6;3;18.81335;316.1355
3;7;3;14.37191;176.1956
3;8;3;13.84422;179.0959
3;9;3;22.68123;201.582
3;10;3;11.58138;200.5288
3;11;3;14.9482;243.7915
3;12;3;12.90635;275.0789
3;13;3;17.7773;604.2625
3;14;3;13.76215;323.7496
3;1;1;5.917261;51.26933
3;2;1;8.732537;44.71429
3;3;1;10.544;140.5668
3;4;1;13.94747;245.8538
3;5;1;8.070589;151.9392
3;6;1;12.37054;171.7814
3;7;1;6.997666;152.5339
3;8;1;11.08161;194.8294
3;9;1;19.07241;114.4371
3;10;1;5.661912;23.89741
3;11;1;6.351679;18.77182
3;12;1;5.944445;120.4916
3;13;1;7.859375;181.2581
3;14;1;6.692224;225.1319
4;1;2;5.917261;51.26933
4;2;2;8.732537;44.71429
4;3;2;10.544;140.5668
4;4;2;13.94747;245.8538
4;5;2;8.070589;151.9392
4;6;2;12.37054;171.7814
4;7;2;6.997666;152.5339
4;8;2;11.08161;194.8294
4;9;2;19.07241;114.4371
4;10;2;5.661912;23.89741
4;11;2;6.351679;18.77182
4;12;2;5.944445;120.4916
4;13;2;7.859375;181.2581
4;14;2;6.692224;225.1319
4;1;3;36.20681;408.0592
4;2;3;24.72631;30.56
4;3;3;15.17008;331.3736
4;4;3;27.35758;205.7631
4;5;3;13.29239;246.8712
4;6;3;18.81335;316.1355
4;7;3;14.37191;176.1956
4;8;3;13.84422;179.0959
4;9;3;22.68123;201.582
4;10;3;11.58138;200.5288
4;11;3;14.9482;243.7915
4;12;3;12.90635;275.0789
4;13;3;17.7773;604.2625
4;14;3;13.76215;323.7496
4;1;1;5.917261;51.26933
4;2;1;8.732537;44.71429
4;3;1;10.544;140.5668
4;4;1;13.94747;245.8538
4;5;1;8.070589;151.9392
4;6;1;12.37054;171.7814
4;7;1;6.997666;152.5339
4;8;1;11.08161;194.8294
4;9;1;19.07241;114.4371
4;10;1;5.661912;23.89741
4;11;1;6.351679;18.77182
4;12;1;5.944445;120.4916
4;13;1;7.859375;181.2581
4;14;1;6.692224;225.1319
5;1;2;5.917261;51.26933
5;2;2;8.732537;44.71429
5;3;2;10.544;140.5668
5;4;2;13.94747;245.8538
5;5;2;8.070589;151.9392
5;6;2;12.37054;171.7814
5;7;2;6.997666;152.5339
5;8;2;11.08161;194.8294
5;9;2;19.07241;114.4371
5;10;2;5.661912;23.89741
5;11;2;6.351679;18.77182
5;12;2;5.944445;120.4916
5;13;2;7.859375;181.2581
5;14;2;6.692224;225.1319
5;1;3;36.20681;408.0592
5;2;3;24.72631;30.56
5;3;3;15.17008;331.3736
5;4;3;27.35758;205.7631
5;5;3;13.29239;246.8712
5;6;3;18.81335;316.1355
5;7;3;14.37191;176.1956
5;8;3;13.84422;179.0959
5;9;3;22.68123;201.582
5;10;3;11.58138;200.5288
5;11;3;14.9482;243.7915
5;12;3;12.90635;275.0789
5;13;3;17.7773;604.2625
5;14;3;13.76215;323.7496
5;1;1;5.917261;51.26933
5;2;1;8.732537;44.71429
5;3;1;10.544;140.5668
5;4;1;13.94747;245.8538
5;5;1;8.070589;151.9392
5;6;1;12.37054;171.7814
5;7;1;6.997666;152.5339
5;8;1;11.08161;194.8294
5;9;1;19.07241;114.4371
5;10;1;5.661912;23.89741
5;11;1;6.351679;18.77182
5;12;1;5.944445;120.4916
5;13;1;7.859375;181.2581
5;14;1;6.692224;225.1319
6;1;2;5.917261;51.26933
6;2;2;8.732537;44.71429
6;3;2;10.544;140.5668
6;4;2;13.94747;245.8538
6;5;2;8.070589;151.9392
6;6;2;12.37054;171.7814
6;7;2;6.997666;152.5339
6;8;2;11.08161;194.8294
6;9;2;19.07241;114.4371
6;10;2;5.661912;23.89741
6;11;2;6.351679;18.77182
6;12;2;5.944445;120.4916
6;13;2;7.859375;181.2581
6;14;2;6.692224;225.1319
6;1;3;36.20681;408.0592
6;2;3;24.72631;30.56
6;3;3;15.17008;331.3736
6;4;3;27.35758;205.7631
6;5;3;13.29239;246.8712
6;6;3;18.81335;316.1355
6;7;3;14.37191;176.1956
6;8;3;13.84422;179.0959
6;9;3;22.68123;201.582
6;10;3;11.58138;200.5288
6;11;3;14.9482;243.7915
6;12;3;12.90635;275.0789
6;13;3;17.7773;604.2625
6;14;3;13.76215;323.7496
6;1;1;5.917261;51.26933
6;2;1;8.732537;44.71429
6;3;1;10.544;140.5668
6;4;1;13.94747;245.8538
6;5;1;8.070589;151.9392
6;6;1;12.37054;171.7814
6;7;1;6.997666;152.5339
6;8;1;11.08161;194.8294
6;9;1;19.07241;114.4371
6;10;1;5.661912;23.89741
6;11;1;6.351679;18.77182
6;12;1;5.944445;120.4916
6;13;1;7.859375;181.2581
6;14;1;6.692224;225.1319
7;1;2;5.917261;51.26933
7;2;2;8.732537;44.71429
7;3;2;10.544;140.5668
7;4;2;13.94747;245.8538
7;5;2;8.070589;151.9392
7;6;2;12.37054;171.7814
7;7;2;6.997666;152.5339
7;8;2;11.08161;194.8294
7;9;2;19.07241;114.4371
7;10;2;5.661912;23.89741
7;11;2;6.351679;18.77182
7;12;2;5.944445;120.4916
7;13;2;7.859375;181.2581
7;14;2;6.692224;225.1319
7;1;3;36.20681;408.0592
7;2;3;24.72631;30.56
7;3;3;15.17008;331.3736
7;4;3;27.35758;205.7631
7;5;3;13.29239;246.8712
7;6;3;18.81335;316.1355
7;7;3;14.37191;176.1956
7;8;3;13.84422;179.0959
7;9;3;22.68123;201.582
7;10;3;11.58138;200.5288
7;11;3;14.9482;243.7915
7;12;3;12.90635;275.0789
7;13;3;17.7773;604.2625
7;14;3;13.76215;323.7496
7;1;1;5.917261;51.26933
7;2;1;8.732537;44.71429
7;3;1;10.544;140.5668
7;4;1;13.94747;245.8538
7;5;1;8.070589;151.9392
7;6;1;12.37054;171.7814
7;7;1;6.997666;152.5339
7;8;1;11.08161;194.8294
7;9;1;19.07241;114.4371
7;10;1;5.661912;23.89741
7;11;1;6.351679;18.77182
7;12;1;5.944445;120.4916
7;13;1;7.859375;181.2581
7;14;1;6.692224;225.1319
8;1;2;5.917261;51.26933
8;2;2;8.732537;44.71429
8;3;2;10.544;140.5668
8;4;2;13.94747;245.8538
8;5;2;8.070589;151.9392
8;6;2;12.37054;171.7814
8;7;2;6.997666;152.5339
8;8;2;11.08161;194.8294
8;9;2;19.07241;114.4371
8;10;2;5.661912;23.89741
8;11;2;6.351679;18.77182
8;12;2;5.944445;120.4916
8;13;2;7.859375;181.2581
8;14;2;6.692224;225.1319
8;1;3;36.20681;408.0592
8;2;3;24.72631;30.56
8;3;3;15.17008;331.3736
8;4;3;27.35758;205.7631
8;5;3;13.29239;246.8712
8;6;3;18.81335;316.1355
8;7;3;14.37191;176.1956
8;8;3;13.84422;179.0959
8;9;3;22.68123;201.582
8;10;3;11.58138;200.5288
8;11;3;14.9482;243.7915
8;12;3;12.90635;275.0789
8;13;3;17.7773;604.2625
8;14;3;13.76215;323.7496
8;1;1;5.917261;51.26933
8;2;1;8.732537;44.71429
8;3;1;10.544;140.5668
8;4;1;13.94747;245.8538
8;5;1;8.070589;151.9392
8;6;1;12.37054;171.7814
8;7;1;6.997666;152.5339
8;8;1;11.08161;194.8294
8;9;1;19.07241;114.4371
8;10;1;5.661912;23.89741
8;11;1;6.351679;18.77182
8;12;1;5.944445;120.4916
8;13;1;7.859375;181.2581
8;14;1;6.692224;225.1319
9;1;2;5.917261;51.26933
9;2;2;8.732537;44.71429
9;3;2;10.544;140.5668
9;4;2;13.94747;245.8538
9;5;2;8.070589;151.9392
9;6;2;12.37054;171.7814
9;7;2;6.997666;152.5339
9;8;2;11.08161;194.8294
9;9;2;19.07241;114.4371
9;10;2;5.661912;23.89741
9;11;2;6.351679;18.77182
9;12;2;5.944445;120.4916
9;13;2;7.859375;181.2581
9;14;2;6.692224;225.1319
9;1;3;36.20681;408.0592
9;2;3;24.72631;30.56
9;3;3;15.17008;331.3736
9;4;3;27.35758;205.7631
9;5;3;13.29239;246.8712
9;6;3;18.81335;316.1355
9;7;3;14.37191;176.1956
9;8;3;13.84422;179.0959
9;9;3;22.68123;201.582
9;10;3;11.58138;200.5288
9;11;3;14.9482;243.7915
9;12;3;12.90635;275.0789
9;13;3;17.7773;604.2625
9;14;3;13.76215;323.7496
9;1;1;5.917261;51.26933
9;2;1;8.732537;44.71429
9;3;1;10.544;140.5668
9;4;1;13.94747;245.8538
9;5;1;8.070589;151.9392
9;6;1;12.37054;171.7814
9;7;1;6.997666;152.5339
9;8;1;11.08161;194.8294
9;9;1;19.07241;114.4371
9;10;1;5.661912;23.89741
9;11;1;6.351679;18.77182
9;12;1;5.944445;120.4916
9;13;1;7.859375;181.2581
9;14;1;6.692224;225.1319
10;1;2;5.917261;51.26933
10;2;2;8.732537;44.71429
10;3;2;10.544;140.5668
10;4;2;13.94747;245.8538
10;5;2;8.070589;151.9392
10;6;2;12.37054;171.7814
10;7;2;6.997666;152.5339
10;8;2;11.08161;194.8294
10;9;2;19.07241;114.4371
10;10;2;5.661912;23.89741
10;11;2;6.351679;18.77182
10;12;2;5.944445;120.4916
10;13;2;7.859375;181.2581
10;14;2;6.692224;225.1319
10;1;3;36.20681;408.0592
10;2;3;24.72631;30.56
10;3;3;15.17008;331.3736
10;4;3;27.35758;205.7631
10;5;3;13.29239;246.8712
10;6;3;18.81335;316.1355
10;7;3;14.37191;176.1956
10;8;3;13.84422;179.0959
10;9;3;22.68123;201.582
10;10;3;11.58138;200.5288
10;11;3;14.9482;243.7915
10;12;3;12.90635;275.0789
10;13;3;17.7773;604.2625
10;14;3;13.76215;323.7496
10;1;1;5.917261;51.26933
10;2;1;8.732537;44.71429
10;3;1;10.544;140.5668
10;4;1;13.94747;245.8538
10;5;1;8.070589;151.9392
10;6;1;12.37054;171.7814
10;7;1;6.997666;152.5339
10;8;1;11.08161;194.8294
10;9;1;19.07241;114.4371
10;10;1;5.661912;23.89741
10;11;1;6.351679;18.77182
10;12;1;5.944445;120.4916
10;13;1;7.859375;181.2581
10;14;1;6.692224;225.1319
11;1;2;5.917261;51.26933
11;2;2;8.732537;44.71429
11;3;2;10.544;140.5668
11;4;2;13.94747;245.8538
11;5;2;8.070589;151.9392
11;6;2;12.37054;171.7814
11;7;2;6.997666;152.5339
11;8;2;11.08161;194.8294
11;9;2;19.07241;114.4371
11;10;2;5.661912;23.89741
11;11;2;6.351679;18.77182
11;12;2;5.944445;120.4916
11;13;2;7.859375;181.2581
11;14;2;6.692224;225.1319
11;1;3;36.20681;408.0592
11;2;3;24.72631;30.56
11;3;3;15.17008;331.3736
11;4;3;27.35758;205.7631
11;5;3;13.29239;246.8712
11;6;3;18.81335;316.1355
11;7;3;14.37191;176.1956
11;8;3;13.84422;179.0959
11;9;3;22.68123;201.582
11;10;3;11.58138;200.5288
11;11;3;14.9482;243.7915
11;12;3;12.90635;275.0789
11;13;3;17.7773;604.2625
11;14;3;13.76215;323.7496
11;1;1;5.917261;51.26933
11;2;1;8.732537;44.71429
11;3;1;10.544;140.5668
11;4;1;13.94747;245.8538
11;5;1;8.070589;151.9392
11;6;1;12.37054;171.7814
11;7;1;6.997666;152.5339
11;8;1;11.08161;194.8294
11;9;1;19.07241;114.4371
11;10;1;5.661912;23.89741
11;11;1;6.351679;18.77182
11;12;1;5.944445;120.4916
11;13;1;7.859375;181.2581
11;14;1;6.692224;225.1319
12;1;2;5.917261;51.26933
12;2;2;8.732537;44.71429
12;3;2;10.544;140.5668
12;4;2;13.94747;245.8538
12;5;2;8.070589;151.9392
12;6;2;12.37054;171.7814
12;7;2;6.997666;152.5339
12;8;2;11.08161;194.8294
12;9;2;19.07241;114.4371
12;10;2;5.661912;23.89741
12;11;2;6.351679;18.77182
12;12;2;5.944445;120.4916
12;13;2;7.859375;181.2581
12;14;2;6.692224;225.1319
12;1;3;36.20681;408.0592
12;2;3;24.72631;30.56
12;3;3;15.17008;331.3736
12;4;3;27.35758;205.7631
12;5;3;13.29239;246.8712
12;6;3;18.81335;316.1355
12;7;3;14.37191;176.1956
12;8;3;13.84422;179.0959
12;9;3;22.68123;201.582
12;10;3;11.58138;200.5288
12;11;3;14.9482;243.7915
12;12;3;12.90635;275.0789
12;13;3;17.7773;604.2625
12;14;3;13.76215;323.7496
12;1;1;5.917261;51.26933
12;2;1;8.732537;44.71429
12;3;1;10.544;140.5668
12;4;1;13.94747;245.8538
12;5;1;8.070589;151.9392
12;6;1;12.37054;171.7814
12;7;1;6.997666;152.5339
12;8;1;11.08161;194.8294
12;9;1;19.07241;114.4371
12;10;1;5.661912;23.89741
12;11;1;6.351679;18.77182
12;12;1;5.944445;120.4916
12;13;1;7.859375;181.2581
12;14;1;6.692224;225.1319
13;1;2;5.917261;51.26933
13;2;2;8.732537;44.71429
13;3;2;10.544;140.5668
13;4;2;13.94747;245.8538
13;5;2;8.070589;151.9392
13;6;2;12.37054;171.7814
13;7;2;6.997666;152.5339
13;8;2;11.08161;194.8294
13;9;2;19.07241;114.4371
13;10;2;5.661912;23.89741
13;11;2;6.351679;18.77182
13;12;2;5.944445;120.4916
13;13;2;7.859375;181.2581
13;14;2;6.692224;225.1319
13;1;3;36.20681;408.0592
13;2;3;24.72631;30.56
13;3;3;15.17008;331.3736
13;4;3;27.35758;205.7631
13;5;3;13.29239;246.8712
13;6;3;18.81335;316.1355
13;7;3;14.37191;176.1956
13;8;3;13.84422;179.0959
13;9;3;22.68123;201.582
13;10;3;11.58138;200.5288
13;11;3;14.9482;243.7915
13;12;3;12.90635;275.0789
13;13;3;17.7773;604.2625
13;14;3;13.76215;323.7496
13;1;1;5.917261;51.26933
13;2;1;8.732537;44.71429
13;3;1;10.544;140.5668
13;4;1;13.94747;245.8538
13;5;1;8.070589;151.9392
13;6;1;12.37054;171.7814
13;7;1;6.997666;152.5339
13;8;1;11.08161;194.8294
13;9;1;19.07241;114.4371
13;10;1;5.661912;23.89741
13;11;1;6.351679;18.77182
13;12;1;5.944445;120.4916
13;13;1;7.859375;181.2581
13;14;1;6.692224;225.1319
14;1;2;5.917261;51.26933
14;2;2;8.732537;44.71429
14;3;2;10.544;140.5668
14;4;2;13.94747;245.8538
14;5;2;8.070589;151.9392
14;6;2;12.37054;171.7814
14;7;2;6.997666;152.5339
14;8;2;11.08161;194.8294
14;9;2;19.07241;114.4371
14;10;2;5.661912;23.89741
14;11;2;6.351679;18.77182
14;12;2;5.944445;120.4916
14;13;2;7.859375;181.2581
14;14;2;6.692224;225.1319
14;1;3;36.20681;408.0592
14;2;3;24.72631;30.56
14;3;3;15.17008;331.3736
14;4;3;27.35758;205.7631
14;5;3;13.29239;246.8712
14;6;3;18.81335;316.1355
14;7;3;14.37191;176.1956
14;8;3;13.84422;179.0959
14;9;3;22.68123;201.582
14;10;3;11.58138;200.5288
14;11;3;14.9482;243.7915
14;12;3;12.90635;275.0789
14;13;3;17.7773;604.2625
14;14;3;13.76215;323.7496
14;1;1;5.917261;51.26933
14;2;1;8.732537;44.71429
14;3;1;10.544;140.5668
14;4;1;13.94747;245.8538
14;5;1;8.070589;151.9392
14;6;1;12.37054;171.7814
14;7;1;6.997666;152.5339
14;8;1;11.08161;194.8294
14;9;1;19.07241;114.4371
14;10;1;5.661912;23.89741
14;11;1;6.351679;18.77182
14;12;1;5.944445;120.4916
14;13;1;7.859375;181.2581
14;14;1;6.692224;225.1319
15;1;2;5.917261;51.26933
15;2;2;8.732537;44.71429
15;3;2;10.544;140.5668
15;4;2;13.94747;245.8538
15;5;2;8.070589;151.9392
15;6;2;12.37054;171.7814
15;7;2;6.997666;152.5339
15;8;2;11.08161;194.8294
15;9;2;19.07241;114.4371
15;10;2;5.661912;23.89741
15;11;2;6.351679;18.77182
15;12;2;5.944445;120.4916
15;13;2;7.859375;181.2581
15;14;2;6.692224;225.1319
15;1;3;36.20681;408.0592
15;2;3;24.72631;30.56
15;3;3;15.17008;331.3736
15;4;3;27.35758;205.7631
15;5;3;13.29239;246.8712
15;6;3;18.81335;316.1355
15;7;3;14.37191;176.1956
15;8;3;13.84422;179.0959
15;9;3;22.68123;201.582
15;10;3;11.58138;200.5288
15;11;3;14.9482;243.7915
15;12;3;12.90635;275.0789
15;13;3;17.7773;604.2625
15;14;3;13.76215;323.7496
15;1;1;5.917261;51.26933
15;2;1;8.732537;44.71429
15;3;1;10.544;140.5668
15;4;1;13.94747;245.8538
15;5;1;8.070589;151.9392
15;6;1;12.37054;171.7814
15;7;1;6.997666;152.5339
15;8;1;11.08161;194.8294
15;9;1;19.07241;114.4371
15;10;1;5.661912;23.89741
15;11;1;6.351679;18.77182
15;12;1;5.944445;120.4916
15;13;1;7.859375;181.2581
15;14;1;6.692224;225.1319
16;1;2;5.917261;51.26933
16;2;2;8.732537;44.71429
16;3;2;10.544;140.5668
16;4;2;13.94747;245.8538
16;5;2;8.070589;151.9392
16;6;2;12.37054;171.7814
16;7;2;6.997666;152.5339
16;8;2;11.08161;194.8294
16;9;2;19.07241;114.4371
16;10;2;5.661912;23.89741
16;11;2;6.351679;18.77182
16;12;2;5.944445;120.4916
16;13;2;7.859375;181.2581
16;14;2;6.692224;225.1319
16;1;3;36.20681;408.0592
16;2;3;24.72631;30.56
16;3;3;15.17008;331.3736
16;4;3;27.35758;205.7631
16;5;3;13.29239;246.8712
16;6;3;18.81335;316.1355
16;7;3;14.37191;176.1956
16;8;3;13.84422;179.0959
16;9;3;22.68123;201.582
16;10;3;11.58138;200.5288
16;11;3;14.9482;243.7915
16;12;3;12.90635;275.0789
16;13;3;17.7773;604.2625
16;14;3;13.76215;323.7496
16;1;1;5.917261;51.26933
16;2;1;8.732537;44.71429
16;3;1;10.544;140.5668
16;4;1;13.94747;245.8538
16;5;1;8.070589;151.9392
16;6;1;12.37054;171.7814
16;7;1;6.997666;152.5339
16;8;1;11.08161;194.8294
16;9;1;19.07241;114.4371
16;10;1;5.661912;23.89741
16;11;1;6.351679;18.77182
16;12;1;5.944445;120.4916
16;13;1;7.859375;181.2581
16;14;1;6.692224;225.1319
17;1;2;5.917261;51.26933
17;2;2;8.732537;44.71429
17;3;2;10.544;140.5668
17;4;2;13.94747;245.8538
17;5;2;8.070589;151.9392
17;6;2;12.37054;171.7814
17;7;2;6.997666;152.5339
17;8;2;11.08161;194.8294
17;9;2;19.07241;114.4371
17;10;2;5.661912;23.89741
17;11;2;6.351679;18.77182
17;12;2;5.944445;120.4916
17;13;2;7.859375;181.2581
17;14;2;6.692224;225.1319
17;1;3;36.20681;408.0592
17;2;3;24.72631;30.56
17;3;3;15.17008;331.3736
17;4;3;27.35758;205.7631
17;5;3;13.29239;246.8712
17;6;3;18.81335;316.1355
17;7;3;14.37191;176.1956
17;8;3;13.84422;179.0959
17;9;3;22.68123;201.582
17;10;3;11.58138;200.5288
17;11;3;14.9482;243.7915
17;12;3;12.90635;275.0789
17;13;3;17.7773;604.2625
17;14;3;13.76215;323.7496
17;1;1;5.917261;51.26933
17;2;1;8.732537;44.71429
17;3;1;10.544;140.5668
17;4;1;13.94747;245.8538
17;5;1;8.070589;151.9392
17;6;1;12.37054;171.7814
17;7;1;6.997666;152.5339
17;8;1;11.08161;194.8294
17;9;1;19.07241;114.4371
17;10;1;5.661912;23.89741
17;11;1;6.351679;18.77182
17;12;1;5.944445;120.4916
17;13;1;7.859375;181.2581
17;14;1;6.692224;225.1319
18;1;2;5.917261;51.26933
18;2;2;8.732537;44.71429
18;3;2;10.544;140.5668
18;4;2;13.94747;245.8538
18;5;2;8.070589;151.9392
18;6;2;12.37054;171.7814
18;7;2;6.997666;152.5339
18;8;2;11.08161;194.8294
18;9;2;19.07241;114.4371
18;10;2;5.661912;23.89741
18;11;2;6.351679;18.77182
18;12;2;5.944445;120.4916
18;13;2;7.859375;181.2581
18;14;2;6.692224;225.1319
18;1;3;36.20681;408.0592
18;2;3;24.72631;30.56
18;3;3;15.17008;331.3736
18;4;3;27.35758;205.7631
18;5;3;13.29239;246.8712
18;6;3;18.81335;316.1355
18;7;3;14.37191;176.1956
18;8;3;13.84422;179.0959
18;9;3;22.68123;201.582
18;10;3;11.58138;200.5288
18;11;3;14.9482;243.7915
18;12;3;12.90635;275.0789
18;13;3;17.7773;604.2625
18;14;3;13.76215;323.7496
18;1;1;5.917261;51.26933
18;2;1;8.732537;44.71429
18;3;1;10.544;140.5668
18;4;1;13.94747;245.8538
18;5;1;8.070589;151.9392
18;6;1;12.37054;171.7814
18;7;1;6.997666;152.5339
18;8;1;11.08161;194.8294
18;9;1;19.07241;114.4371
18;10;1;5.661912;23.89741
18;11;1;6.351679;18.77182
18;12;1;5.944445;120.4916
18;13;1;7.859375;181.2581
18;14;1;6.692224;225.1319
